author_id,community,degree
https://openalex.org/A5052895077,62,4
https://openalex.org/A5045359146,62,5
https://openalex.org/A5017362351,62,6
https://openalex.org/A5070605817,63,8
https://openalex.org/A5082331884,63,5
https://openalex.org/A5008713573,63,3
https://openalex.org/A5110719662,63,5
https://openalex.org/A5114150178,63,8
https://openalex.org/A5101878083,63,2
https://openalex.org/A5101531050,63,6
https://openalex.org/A5101197056,63,6
https://openalex.org/A5091514152,63,8
https://openalex.org/A5103203457,63,8
https://openalex.org/A5102019205,63,2
https://openalex.org/A5010644779,63,6
https://openalex.org/A5057821475,63,7
https://openalex.org/A5027140993,63,8
https://openalex.org/A5100633514,63,8
https://openalex.org/A5104282056,63,8
https://openalex.org/A5057964855,63,8
https://openalex.org/A5080344245,63,29
https://openalex.org/A5046567480,63,6
https://openalex.org/A5014603564,63,6
https://openalex.org/A5062571604,63,7
https://openalex.org/A5100351697,63,6
https://openalex.org/A5065920425,63,7
https://openalex.org/A5114102623,63,5
https://openalex.org/A5100382773,63,6
https://openalex.org/A5100334831,63,4
https://openalex.org/A5091325069,63,6
https://openalex.org/A5017502729,63,3
https://openalex.org/A5057237100,63,8
https://openalex.org/A5060885283,63,7
https://openalex.org/A5066668701,64,2
https://openalex.org/A5008976984,64,3
https://openalex.org/A5007660810,64,86
https://openalex.org/A5069249363,64,2
https://openalex.org/A5111575928,64,3
https://openalex.org/A5059316847,64,13
https://openalex.org/A5021482484,64,6
https://openalex.org/A5069543287,64,3
https://openalex.org/A5103375740,64,6
https://openalex.org/A5100397026,64,2
https://openalex.org/A5109883748,64,8
https://openalex.org/A5083206942,64,2
https://openalex.org/A5031913953,64,7
https://openalex.org/A5073765015,64,2
https://openalex.org/A5100670785,64,8
https://openalex.org/A5087967253,64,5
https://openalex.org/A5100438640,64,39
https://openalex.org/A5010472990,64,2
https://openalex.org/A5100614655,64,7
https://openalex.org/A5063507098,64,3
https://openalex.org/A5088573125,64,7
https://openalex.org/A5100673570,64,7
https://openalex.org/A5100421454,64,3
https://openalex.org/A5046290029,64,3
https://openalex.org/A5011728585,64,7
https://openalex.org/A5064595932,64,8
https://openalex.org/A5100436302,64,7
https://openalex.org/A5060897112,64,6
https://openalex.org/A5039651669,64,2
https://openalex.org/A5100339366,64,6
https://openalex.org/A5020178140,64,1
https://openalex.org/A5035123767,64,2
https://openalex.org/A5111707634,64,3
https://openalex.org/A5032320330,64,1
https://openalex.org/A5097177185,64,5
https://openalex.org/A5028862728,64,3
https://openalex.org/A5101821625,64,8
https://openalex.org/A5109242169,64,5
https://openalex.org/A5057024015,64,2
https://openalex.org/A5102899772,64,2
https://openalex.org/A5041395656,64,8
https://openalex.org/A5070756197,64,2
https://openalex.org/A5046477124,64,4
https://openalex.org/A5014497026,64,2
https://openalex.org/A5012103285,64,2
https://openalex.org/A5026565198,64,3
https://openalex.org/A5079452621,64,2
https://openalex.org/A5069081079,64,3
https://openalex.org/A5087172737,64,5
https://openalex.org/A5081942609,64,6
https://openalex.org/A5007900794,64,6
https://openalex.org/A5034134051,64,7
https://openalex.org/A5028375194,64,7
https://openalex.org/A5024020828,64,2
https://openalex.org/A5022336802,64,3
https://openalex.org/A5100365785,64,2
https://openalex.org/A5019594513,64,4
https://openalex.org/A5066771005,64,2
https://openalex.org/A5077044863,64,7
https://openalex.org/A5044409107,64,2
https://openalex.org/A5014441644,64,5
https://openalex.org/A5002816081,64,2
https://openalex.org/A5100454632,64,4
https://openalex.org/A5049540379,64,4
https://openalex.org/A5005097707,64,3
https://openalex.org/A5075186043,64,7
https://openalex.org/A5101816559,64,9
https://openalex.org/A5021154665,64,7
https://openalex.org/A5086908814,64,5
https://openalex.org/A5009022113,64,15
https://openalex.org/A5118686519,64,4
https://openalex.org/A5100397455,64,10
https://openalex.org/A5103380323,64,3
https://openalex.org/A5041933576,64,7
https://openalex.org/A5112329251,64,2
https://openalex.org/A5042356208,64,3
https://openalex.org/A5101725914,64,8
https://openalex.org/A5036686063,64,2
https://openalex.org/A5023642574,64,8
https://openalex.org/A5008604020,64,4
https://openalex.org/A5054990285,64,6
https://openalex.org/A5019420770,64,5
https://openalex.org/A5061690540,64,2
https://openalex.org/A5001675931,64,2
https://openalex.org/A5044526783,64,7
https://openalex.org/A5042898718,64,4
https://openalex.org/A5050081082,64,4
https://openalex.org/A5002074457,64,2
https://openalex.org/A5030502588,64,7
https://openalex.org/A5033893808,64,2
https://openalex.org/A5096228396,64,5
https://openalex.org/A5055170617,64,7
https://openalex.org/A5100418421,64,7
https://openalex.org/A5100381775,64,1
https://openalex.org/A5111444987,64,2
https://openalex.org/A5086606633,64,3
https://openalex.org/A5066946946,64,4
https://openalex.org/A5085371578,64,2
https://openalex.org/A5102205112,64,3
https://openalex.org/A5110962912,64,3
https://openalex.org/A5002220814,64,3
https://openalex.org/A5043905446,64,7
https://openalex.org/A5079624858,64,6
https://openalex.org/A5103172494,64,7
https://openalex.org/A5082755310,64,7
https://openalex.org/A5000572264,64,7
https://openalex.org/A5110757801,64,3
https://openalex.org/A5071890322,64,3
https://openalex.org/A5044828294,64,8
https://openalex.org/A5100437574,64,7
https://openalex.org/A5002364065,64,2
https://openalex.org/A5033521909,64,5
https://openalex.org/A5032585553,64,8
https://openalex.org/A5019944599,64,2
https://openalex.org/A5019506647,64,4
https://openalex.org/A5076236865,64,1
https://openalex.org/A5076416983,64,3
https://openalex.org/A5069886918,64,3
https://openalex.org/A5024602618,64,3
https://openalex.org/A5001456718,64,3
https://openalex.org/A5019994565,64,2
https://openalex.org/A5036754641,64,7
https://openalex.org/A5021091118,65,5
https://openalex.org/A5009058315,65,5
https://openalex.org/A5019230473,65,8
https://openalex.org/A5089009282,65,7
https://openalex.org/A5029209441,65,5
https://openalex.org/A5101757276,65,10
https://openalex.org/A5011860154,65,4
https://openalex.org/A5111988567,65,5
https://openalex.org/A5070052035,65,5
https://openalex.org/A5010063991,65,9
https://openalex.org/A5041575146,65,7
https://openalex.org/A5101631682,66,6
https://openalex.org/A5100767491,66,6
https://openalex.org/A5033062026,66,6
https://openalex.org/A5001454987,66,6
https://openalex.org/A5087497615,66,6
https://openalex.org/A5100459378,66,6
https://openalex.org/A5016064243,66,6
https://openalex.org/A5058632633,67,1
https://openalex.org/A5005865945,67,1
https://openalex.org/A5082395980,67,2
https://openalex.org/A5011365242,68,8
https://openalex.org/A5051049047,68,8
https://openalex.org/A5105457488,68,8
https://openalex.org/A5002544231,68,8
https://openalex.org/A5028819159,68,8
https://openalex.org/A5046924608,68,8
https://openalex.org/A5049150111,68,8
https://openalex.org/A5038502391,68,8
https://openalex.org/A5078200208,68,8
https://openalex.org/A5102017383,69,6
https://openalex.org/A5024338348,69,3
https://openalex.org/A5076189272,69,6
https://openalex.org/A5046085212,69,8
https://openalex.org/A5100770464,69,16
https://openalex.org/A5100339586,69,5
https://openalex.org/A5077231313,69,6
https://openalex.org/A5004953265,69,5
https://openalex.org/A5001341196,69,4
https://openalex.org/A5022672030,69,18
https://openalex.org/A5042856545,69,3
https://openalex.org/A5009292561,69,4
https://openalex.org/A5101577090,69,19
https://openalex.org/A5100413330,69,7
https://openalex.org/A5090083168,69,10
https://openalex.org/A5100350625,69,3
https://openalex.org/A5083935587,69,3
https://openalex.org/A5102542015,69,10
https://openalex.org/A5115592503,69,8
https://openalex.org/A5015681671,69,6
https://openalex.org/A5101990229,69,5
https://openalex.org/A5051076151,69,8
https://openalex.org/A5106406731,69,6
https://openalex.org/A5040961637,69,13
https://openalex.org/A5100446064,69,8
https://openalex.org/A5100717753,69,8
https://openalex.org/A5043239430,69,6
https://openalex.org/A5113820036,69,3
https://openalex.org/A5110517465,69,3
https://openalex.org/A5086000078,69,6
https://openalex.org/A5100437714,69,5
https://openalex.org/A5020750660,69,5
https://openalex.org/A5109010341,69,4
https://openalex.org/A5064577447,69,2
https://openalex.org/A5106671208,69,9
https://openalex.org/A5110265834,69,5
https://openalex.org/A5035433961,69,6
https://openalex.org/A5100695181,69,7
https://openalex.org/A5091743314,69,4
https://openalex.org/A5024705031,69,6
https://openalex.org/A5100320723,69,128
https://openalex.org/A5102486495,69,8
https://openalex.org/A5061223044,69,1
https://openalex.org/A5006863331,69,12
https://openalex.org/A5100335384,69,7
https://openalex.org/A5037145565,69,4
https://openalex.org/A5058789991,69,8
https://openalex.org/A5060872184,69,7
https://openalex.org/A5100356337,69,5
https://openalex.org/A5044042138,69,8
https://openalex.org/A5100362638,69,3
https://openalex.org/A5100356345,69,8
https://openalex.org/A5101953295,69,3
https://openalex.org/A5110370692,69,6
https://openalex.org/A5091819878,69,7
https://openalex.org/A5113452526,69,3
https://openalex.org/A5110622785,69,5
https://openalex.org/A5100398899,69,7
https://openalex.org/A5031792794,69,14
https://openalex.org/A5100337338,69,6
https://openalex.org/A5101533496,69,6
https://openalex.org/A5003413850,69,2
https://openalex.org/A5101868311,69,17
https://openalex.org/A5060417049,69,19
https://openalex.org/A5054571273,69,7
https://openalex.org/A5100320722,69,3
https://openalex.org/A5000059818,69,2
https://openalex.org/A5100760029,69,8
https://openalex.org/A5102932665,69,2
https://openalex.org/A5108934300,69,6
https://openalex.org/A5008361378,69,3
https://openalex.org/A5026924151,69,4
https://openalex.org/A5026898461,69,5
https://openalex.org/A5089677335,69,5
https://openalex.org/A5091587552,69,20
https://openalex.org/A5101397422,69,6
https://openalex.org/A5100713350,69,4
https://openalex.org/A5100432750,69,7
https://openalex.org/A5101056502,69,5
https://openalex.org/A5101400717,69,6
https://openalex.org/A5053665575,69,1
https://openalex.org/A5107145907,69,5
https://openalex.org/A5101584823,69,20
https://openalex.org/A5013592376,69,3
https://openalex.org/A5107808331,69,13
https://openalex.org/A5013545831,69,8
https://openalex.org/A5004031220,69,4
https://openalex.org/A5023600656,69,3
https://openalex.org/A5009704356,69,5
https://openalex.org/A5100608122,69,5
https://openalex.org/A5037501616,69,6
https://openalex.org/A5084039644,69,4
https://openalex.org/A5067372819,69,2
https://openalex.org/A5103072099,69,5
https://openalex.org/A5054033973,69,5
https://openalex.org/A5080902143,69,1
https://openalex.org/A5075033889,69,8
https://openalex.org/A5063715116,69,9
https://openalex.org/A5065882341,69,6
https://openalex.org/A5102358408,69,7
https://openalex.org/A5012938939,69,4
https://openalex.org/A5016443523,69,8
https://openalex.org/A5101593048,69,6
https://openalex.org/A5100398890,69,10
https://openalex.org/A5100691593,69,4
https://openalex.org/A5043098453,69,33
https://openalex.org/A5082262385,69,4
https://openalex.org/A5100426170,69,5
https://openalex.org/A5078661620,69,3
https://openalex.org/A5010557815,69,14
https://openalex.org/A5101867177,69,5
https://openalex.org/A5051925942,69,5
https://openalex.org/A5047505566,69,7
https://openalex.org/A5053520475,69,4
https://openalex.org/A5034436241,69,4
https://openalex.org/A5076775867,69,4
https://openalex.org/A5100432795,69,7
https://openalex.org/A5102894085,69,13
https://openalex.org/A5045161607,69,4
https://openalex.org/A5105768200,69,4
https://openalex.org/A5100713345,69,4
https://openalex.org/A5101668020,69,3
https://openalex.org/A5109548287,69,3
https://openalex.org/A5100744707,69,6
https://openalex.org/A5048029954,69,5
https://openalex.org/A5100768164,69,6
https://openalex.org/A5100362617,69,4
https://openalex.org/A5033486668,69,8
https://openalex.org/A5012209374,69,6
https://openalex.org/A5046448314,69,171
https://openalex.org/A5111136892,69,5
https://openalex.org/A5005441169,69,6
https://openalex.org/A5109219790,69,33
https://openalex.org/A5064191909,69,5
https://openalex.org/A5101919635,69,4
https://openalex.org/A5100784790,69,5
https://openalex.org/A5009633508,69,3
https://openalex.org/A5102025003,69,8
https://openalex.org/A5062247244,69,3
https://openalex.org/A5009724487,69,8
https://openalex.org/A5100660086,69,10
https://openalex.org/A5120314022,69,7
https://openalex.org/A5068476595,69,3
https://openalex.org/A5006654088,69,6
https://openalex.org/A5057030499,69,7
https://openalex.org/A5014699953,69,8
https://openalex.org/A5100660064,69,2
https://openalex.org/A5077429082,69,2
https://openalex.org/A5015299890,69,4
https://openalex.org/A5012930542,69,22
https://openalex.org/A5058197951,69,6
https://openalex.org/A5100647639,69,7
https://openalex.org/A5089404640,69,16
https://openalex.org/A5046367201,69,3
https://openalex.org/A5100758582,69,7
https://openalex.org/A5101878886,69,6
https://openalex.org/A5029327324,69,6
https://openalex.org/A5001873096,69,7
https://openalex.org/A5044760093,69,3
https://openalex.org/A5108129241,69,15
https://openalex.org/A5019899729,69,2
https://openalex.org/A5071051538,69,5
https://openalex.org/A5023086553,69,13
https://openalex.org/A5030301481,69,7
https://openalex.org/A5070868391,69,2
https://openalex.org/A5115602504,69,5
https://openalex.org/A5024174755,69,3
https://openalex.org/A5100680399,69,4
https://openalex.org/A5030183493,69,22
https://openalex.org/A5101911374,69,4
https://openalex.org/A5029722268,69,7
https://openalex.org/A5100726749,69,6
https://openalex.org/A5100705849,69,6
https://openalex.org/A5100353589,69,5
https://openalex.org/A5100668503,69,24
https://openalex.org/A5109718198,69,3
https://openalex.org/A5013467305,69,5
https://openalex.org/A5100775958,69,6
https://openalex.org/A5038668215,69,5
https://openalex.org/A5042745123,69,3
https://openalex.org/A5039942328,69,4
https://openalex.org/A5100781026,69,4
https://openalex.org/A5100437598,69,5
https://openalex.org/A5044326908,69,3
https://openalex.org/A5102012660,69,4
https://openalex.org/A5114763084,69,3
https://openalex.org/A5110367147,69,3
https://openalex.org/A5022825325,69,5
https://openalex.org/A5086603207,69,10
https://openalex.org/A5003324011,69,11
https://openalex.org/A5103226758,69,8
https://openalex.org/A5100667602,69,7
https://openalex.org/A5100355692,69,19
https://openalex.org/A5078255358,69,2
https://openalex.org/A5003317644,69,5
https://openalex.org/A5053537544,69,2
https://openalex.org/A5041375538,70,6
https://openalex.org/A5000829187,70,5
https://openalex.org/A5065641796,70,3
https://openalex.org/A5033164731,70,7
https://openalex.org/A5088590161,70,50
https://openalex.org/A5051312994,70,8
https://openalex.org/A5024529656,70,8
https://openalex.org/A5014490044,70,7
https://openalex.org/A5015409655,70,2
https://openalex.org/A5007359139,70,7
https://openalex.org/A5044193617,70,2
https://openalex.org/A5040636838,70,8
https://openalex.org/A5043158136,70,8
https://openalex.org/A5063954411,70,4
https://openalex.org/A5046291939,70,6
https://openalex.org/A5021967830,70,2
https://openalex.org/A5049993916,70,2
https://openalex.org/A5049165391,70,3
https://openalex.org/A5062298626,70,8
https://openalex.org/A5012667644,70,8
https://openalex.org/A5014649233,70,7
https://openalex.org/A5059142577,70,5
https://openalex.org/A5008646404,70,2
https://openalex.org/A5017084936,70,2
https://openalex.org/A5011499563,70,5
https://openalex.org/A5050242572,70,7
https://openalex.org/A5061708280,70,6
https://openalex.org/A5047854386,70,19
https://openalex.org/A5014675266,70,6
https://openalex.org/A5001349055,70,8
https://openalex.org/A5037593758,70,7
https://openalex.org/A5091139339,70,8
https://openalex.org/A5076142063,70,6
https://openalex.org/A5010576828,70,5
https://openalex.org/A5087294231,70,2
https://openalex.org/A5070423753,70,4
https://openalex.org/A5031201037,70,4
https://openalex.org/A5068105978,70,4
https://openalex.org/A5012666568,70,7
https://openalex.org/A5103275475,70,10
https://openalex.org/A5054993510,70,6
https://openalex.org/A5053418183,70,3
https://openalex.org/A5043991252,70,8
https://openalex.org/A5091734816,70,3
https://openalex.org/A5085240636,70,5
https://openalex.org/A5060979948,70,5
https://openalex.org/A5019212730,70,8
https://openalex.org/A5109582975,70,3
https://openalex.org/A5035889998,70,7
https://openalex.org/A5071042819,70,7
https://openalex.org/A5110328496,70,3
https://openalex.org/A5001664420,70,9
https://openalex.org/A5073348658,70,2
https://openalex.org/A5108099536,70,3
https://openalex.org/A5031299191,70,3
https://openalex.org/A5090596158,70,8
https://openalex.org/A5060678650,70,3
https://openalex.org/A5045275171,70,4
https://openalex.org/A5005687489,70,4
https://openalex.org/A5109838976,70,4
https://openalex.org/A5059989201,70,17
https://openalex.org/A5083067033,70,8
https://openalex.org/A5005240568,70,8
https://openalex.org/A5111881148,70,3
https://openalex.org/A5072977526,70,2
https://openalex.org/A5068121257,70,3
https://openalex.org/A5043075156,70,2
https://openalex.org/A5009429583,70,13
https://openalex.org/A5085747937,70,2
https://openalex.org/A5091004438,70,8
https://openalex.org/A5033844710,70,4
https://openalex.org/A5090787378,70,3
https://openalex.org/A5077432285,70,17
https://openalex.org/A5007172438,70,5
https://openalex.org/A5037607769,70,5
https://openalex.org/A5065343369,70,2
https://openalex.org/A5048211976,70,5
https://openalex.org/A5109395807,70,8
https://openalex.org/A5004127941,70,2
https://openalex.org/A5091031123,70,7
https://openalex.org/A5072554376,70,6
https://openalex.org/A5110545801,70,3
https://openalex.org/A5064264687,70,4
https://openalex.org/A5035746453,70,3
https://openalex.org/A5026024648,70,4
https://openalex.org/A5081714379,70,2
https://openalex.org/A5068375254,70,1
https://openalex.org/A5070852005,70,3
https://openalex.org/A5023446441,70,4
https://openalex.org/A5030301840,70,6
https://openalex.org/A5039860428,70,13
https://openalex.org/A5051469578,70,6
https://openalex.org/A5038506500,70,13
https://openalex.org/A5057461300,70,8
https://openalex.org/A5060802823,70,7
https://openalex.org/A5058630971,70,7
https://openalex.org/A5000772564,70,1
https://openalex.org/A5088779055,70,5
https://openalex.org/A5101697743,70,5
https://openalex.org/A5084629410,70,5
https://openalex.org/A5040551863,70,3
https://openalex.org/A5035830888,70,6
https://openalex.org/A5067096846,70,4
https://openalex.org/A5043183722,70,8
https://openalex.org/A5042047470,70,4
https://openalex.org/A5104909615,70,8
https://openalex.org/A5089175959,70,4
https://openalex.org/A5111546961,70,2
https://openalex.org/A5035748650,70,8
https://openalex.org/A5101846873,70,4
https://openalex.org/A5099882309,70,4
https://openalex.org/A5027421168,70,6
https://openalex.org/A5089491746,70,10
https://openalex.org/A5088941449,70,3
https://openalex.org/A5023935745,70,1
https://openalex.org/A5053146901,70,6
https://openalex.org/A5044157829,70,5
https://openalex.org/A5110831377,70,8
https://openalex.org/A5014621519,70,6
https://openalex.org/A5007872387,70,1
https://openalex.org/A5069329570,70,8
https://openalex.org/A5086952550,70,8
https://openalex.org/A5087157014,70,6
https://openalex.org/A5087376951,70,8
https://openalex.org/A5002814099,70,7
https://openalex.org/A5014409013,70,8
https://openalex.org/A5060005513,70,6
https://openalex.org/A5072882426,70,4
https://openalex.org/A5014223736,70,1
https://openalex.org/A5072087196,70,1
https://openalex.org/A5045452484,70,6
https://openalex.org/A5103439820,70,7
https://openalex.org/A5058085890,70,5
https://openalex.org/A5069185671,70,4
https://openalex.org/A5033273057,70,3
https://openalex.org/A5042216129,70,7
https://openalex.org/A5008531429,70,4
https://openalex.org/A5081703857,70,6
https://openalex.org/A5069270977,70,6
https://openalex.org/A5008992386,70,2
https://openalex.org/A5045066741,70,8
https://openalex.org/A5068607960,70,10
https://openalex.org/A5030816361,70,8
https://openalex.org/A5009867814,70,8
https://openalex.org/A5100462084,70,1
https://openalex.org/A5089392540,70,13
https://openalex.org/A5079267921,70,5
https://openalex.org/A5000877972,70,12
https://openalex.org/A5016659651,70,5
https://openalex.org/A5007791899,70,8
https://openalex.org/A5033471802,70,1
https://openalex.org/A5061376855,70,11
https://openalex.org/A5109551317,70,8
https://openalex.org/A5062148662,70,2
https://openalex.org/A5075398142,70,4
https://openalex.org/A5087037030,70,5
https://openalex.org/A5058619449,70,8
https://openalex.org/A5073819937,70,3
https://openalex.org/A5060309283,70,8
https://openalex.org/A5012175728,70,7
https://openalex.org/A5024171988,70,5
https://openalex.org/A5069886855,70,5
https://openalex.org/A5044777511,70,5
https://openalex.org/A5034781499,70,6
https://openalex.org/A5059715106,70,2
https://openalex.org/A5074418085,70,3
https://openalex.org/A5032548809,70,8
https://openalex.org/A5027632974,70,11
https://openalex.org/A5076567963,70,11
https://openalex.org/A5079212572,70,6
https://openalex.org/A5005713194,70,5
https://openalex.org/A5045784659,70,3
https://openalex.org/A5050569876,70,5
https://openalex.org/A5015685610,70,8
https://openalex.org/A5084123957,70,2
https://openalex.org/A5050924923,70,5
https://openalex.org/A5083277542,70,15
https://openalex.org/A5061916340,70,3
https://openalex.org/A5055049223,70,7
https://openalex.org/A5043868820,70,2
https://openalex.org/A5033767893,70,4
https://openalex.org/A5002919205,70,6
https://openalex.org/A5053358860,70,4
https://openalex.org/A5022353820,70,1
https://openalex.org/A5005349228,70,8
https://openalex.org/A5035370885,70,5
https://openalex.org/A5100421497,70,5
https://openalex.org/A5112171110,70,1
https://openalex.org/A5045914186,70,5
https://openalex.org/A5086544309,70,6
https://openalex.org/A5000391500,70,4
https://openalex.org/A5007680291,70,4
https://openalex.org/A5059554885,70,5
https://openalex.org/A5057018872,70,8
https://openalex.org/A5051384498,70,5
https://openalex.org/A5023955516,70,1
https://openalex.org/A5033370374,70,3
https://openalex.org/A5025990611,70,6
https://openalex.org/A5076941944,70,17
https://openalex.org/A5013638391,70,3
https://openalex.org/A5051345115,70,2
https://openalex.org/A5069137063,70,7
https://openalex.org/A5019997127,70,4
https://openalex.org/A5029891066,70,4
https://openalex.org/A5109266527,70,6
https://openalex.org/A5064314580,70,6
https://openalex.org/A5020741320,70,7
https://openalex.org/A5010572016,70,8
https://openalex.org/A5081829649,70,3
https://openalex.org/A5071531836,70,8
https://openalex.org/A5006771560,70,6
https://openalex.org/A5005951648,70,11
https://openalex.org/A5110115978,70,2
https://openalex.org/A5044849228,70,6
https://openalex.org/A5024124370,70,6
https://openalex.org/A5000442421,70,2
https://openalex.org/A5069862605,70,4
https://openalex.org/A5034580716,70,6
https://openalex.org/A5068849293,70,8
https://openalex.org/A5080087902,70,9
https://openalex.org/A5076841069,70,7
https://openalex.org/A5111599250,70,3
https://openalex.org/A5070072522,70,2
https://openalex.org/A5051033173,70,6
https://openalex.org/A5080667398,70,4
https://openalex.org/A5112337188,70,5
https://openalex.org/A5062620207,70,4
https://openalex.org/A5012457688,70,6
https://openalex.org/A5071284919,70,5
https://openalex.org/A5076760605,70,6
https://openalex.org/A5100735336,70,8
https://openalex.org/A5053678872,70,5
https://openalex.org/A5011633255,70,5
https://openalex.org/A5077273709,70,4
https://openalex.org/A5056241035,70,2
https://openalex.org/A5043047820,70,2
https://openalex.org/A5110478790,70,8
https://openalex.org/A5057371553,70,7
https://openalex.org/A5031195893,70,3
https://openalex.org/A5027729234,70,96
https://openalex.org/A5052035695,70,6
https://openalex.org/A5013829435,70,5
https://openalex.org/A5069438740,70,5
https://openalex.org/A5001081186,70,7
https://openalex.org/A5061070355,70,4
https://openalex.org/A5090542202,70,5
https://openalex.org/A5064406067,70,8
https://openalex.org/A5010277929,70,12
https://openalex.org/A5041215144,70,8
https://openalex.org/A5079012482,70,6
https://openalex.org/A5038703539,70,1
https://openalex.org/A5000182407,70,7
https://openalex.org/A5038416473,70,2
https://openalex.org/A5070272903,70,4
https://openalex.org/A5048572420,70,3
https://openalex.org/A5053122804,70,7
https://openalex.org/A5058987053,70,8
https://openalex.org/A5021781474,70,8
https://openalex.org/A5055516963,70,7
https://openalex.org/A5042859851,70,3
https://openalex.org/A5061526789,70,8
https://openalex.org/A5010466665,70,8
https://openalex.org/A5048329004,70,4
https://openalex.org/A5112799299,70,4
https://openalex.org/A5012804721,70,6
https://openalex.org/A5061239538,70,6
https://openalex.org/A5004591917,70,3
https://openalex.org/A5077865016,70,102
https://openalex.org/A5030462842,70,5
https://openalex.org/A5074159044,70,7
https://openalex.org/A5087423220,70,4
https://openalex.org/A5055574154,70,2
https://openalex.org/A5109323177,70,8
https://openalex.org/A5046629426,70,7
https://openalex.org/A5017212045,70,8
https://openalex.org/A5111509328,70,1
https://openalex.org/A5025721982,70,1
https://openalex.org/A5005827999,70,8
https://openalex.org/A5103163322,70,4
https://openalex.org/A5050444279,70,4
https://openalex.org/A5012376884,70,10
https://openalex.org/A5065760252,70,5
https://openalex.org/A5075503439,70,2
https://openalex.org/A5021910063,70,1
https://openalex.org/A5010066039,70,3
https://openalex.org/A5029909593,70,1
https://openalex.org/A5056457524,70,3
https://openalex.org/A5099882308,70,4
https://openalex.org/A5036098388,70,5
https://openalex.org/A5102860079,70,4
https://openalex.org/A5016947580,70,5
https://openalex.org/A5019554329,70,2
https://openalex.org/A5002112829,70,6
https://openalex.org/A5072420153,70,5
https://openalex.org/A5070926084,70,4
https://openalex.org/A5103525653,70,2
https://openalex.org/A5014308951,70,5
https://openalex.org/A5081871525,70,4
https://openalex.org/A5113856778,70,3
https://openalex.org/A5103448218,70,6
https://openalex.org/A5082746757,70,4
https://openalex.org/A5103580947,70,10
https://openalex.org/A5078406732,70,1
https://openalex.org/A5081918217,70,2
https://openalex.org/A5007653553,70,7
https://openalex.org/A5025611435,70,2
https://openalex.org/A5046230056,70,13
https://openalex.org/A5037339142,70,3
https://openalex.org/A5013693751,70,2
https://openalex.org/A5086339023,70,3
https://openalex.org/A5072729704,70,2
https://openalex.org/A5055657890,70,3
https://openalex.org/A5018985763,70,6
https://openalex.org/A5000878333,70,6
https://openalex.org/A5040229840,70,4
https://openalex.org/A5045443660,70,8
https://openalex.org/A5066954006,70,8
https://openalex.org/A5012010658,70,4
https://openalex.org/A5004988805,70,6
https://openalex.org/A5072699280,70,3
https://openalex.org/A5040402876,70,6
https://openalex.org/A5012722037,70,10
https://openalex.org/A5059363099,70,7
https://openalex.org/A5004216870,70,7
https://openalex.org/A5041306590,70,5
https://openalex.org/A5020166075,70,18
https://openalex.org/A5076297377,70,8
https://openalex.org/A5012952275,70,5
https://openalex.org/A5090396631,70,4
https://openalex.org/A5004273274,70,6
https://openalex.org/A5103723553,70,6
https://openalex.org/A5100347267,70,8
https://openalex.org/A5084956002,70,8
https://openalex.org/A5003277880,70,6
https://openalex.org/A5009055054,70,5
https://openalex.org/A5022296816,70,8
https://openalex.org/A5054294576,70,4
https://openalex.org/A5034488555,70,7
https://openalex.org/A5014629196,70,5
https://openalex.org/A5043151615,70,6
https://openalex.org/A5034900567,70,2
https://openalex.org/A5043574694,70,7
https://openalex.org/A5035222001,70,6
https://openalex.org/A5019614517,70,4
https://openalex.org/A5012997569,70,8
https://openalex.org/A5028772063,70,5
https://openalex.org/A5034419078,70,3
https://openalex.org/A5012913099,70,5
https://openalex.org/A5048741049,70,11
https://openalex.org/A5081350025,70,126
https://openalex.org/A5016968902,70,11
https://openalex.org/A5078037013,70,3
https://openalex.org/A5032003942,70,8
https://openalex.org/A5010590386,70,3
https://openalex.org/A5064445089,70,7
https://openalex.org/A5018913336,70,6
https://openalex.org/A5024956581,70,2
https://openalex.org/A5106731608,70,5
https://openalex.org/A5050973509,70,6
https://openalex.org/A5010901808,70,6
https://openalex.org/A5025455859,70,8
https://openalex.org/A5053809954,70,3
https://openalex.org/A5026965923,70,8
https://openalex.org/A5048727574,70,2
https://openalex.org/A5108415496,70,8
https://openalex.org/A5033384641,70,8
https://openalex.org/A5053277903,70,2
https://openalex.org/A5040945313,70,6
https://openalex.org/A5007984022,70,3
https://openalex.org/A5005962855,70,8
https://openalex.org/A5027051353,70,6
https://openalex.org/A5008093175,70,5
https://openalex.org/A5028606060,71,4
https://openalex.org/A5041181545,71,4
https://openalex.org/A5037120357,71,21
https://openalex.org/A5087140234,71,8
https://openalex.org/A5004400846,71,14
https://openalex.org/A5069337718,71,12
https://openalex.org/A5016241677,71,8
https://openalex.org/A5022322923,71,6
https://openalex.org/A5049717343,71,6
https://openalex.org/A5063932242,71,2
https://openalex.org/A5086267657,71,8
https://openalex.org/A5058200878,71,7
https://openalex.org/A5069474930,71,6
https://openalex.org/A5018003527,71,6
https://openalex.org/A5048277088,71,6
https://openalex.org/A5064260101,71,6
https://openalex.org/A5004290216,71,6
https://openalex.org/A5084556203,71,4
https://openalex.org/A5047335001,71,23
https://openalex.org/A5009055045,71,2
https://openalex.org/A5086272317,71,4
https://openalex.org/A5089908663,71,12
https://openalex.org/A5072361365,71,4
https://openalex.org/A5023825570,71,7
